,0
0,0.0006947646139895217
1,0.0003015504517099946
2,0.0002591353221280452
3,0.00023238313002802338
4,0.00022050981036458078
5,0.00021088351018766832
6,0.00020060511970393694
7,0.0002012562350403231
8,0.00019138495801418782
9,0.0001852506891463658
10,0.00018299868685032664
11,0.00017972606987196575
12,0.00017747018860333683
13,0.00017345595698343953
14,0.00017163337526542098
15,0.00016746181779086168
16,0.00016976337513392405
17,0.00016480600778918982
18,0.00015972341279634885
19,0.0001554438855084583
20,0.00015416411685882552
21,0.000153545257470688
22,0.00014959876541523835
23,0.00014691858093258096
24,0.0001443286340571267
25,0.00014366890115224878
26,0.0001418775642182538
27,0.00014178888259990446
28,0.00014093630779774444
29,0.0001366151587723953
30,0.0001368980631223877
31,0.0001333862174389106
32,0.00013182160674372979
33,0.00013407668433281707
34,0.0001282052427186622
35,0.0001270728477233661
36,0.0001264888127390768
37,0.0001239847110231926
38,0.00012431312549052845
39,0.00012428920482349196
40,0.00012137643613977547
41,0.00012259028769896532
42,0.0001182645756204657
43,0.00011864383642039217
44,0.00011523141722828436
45,0.00011535706801165332
46,0.0001145535239022243
47,0.00011410027594975408
48,0.0001123698374446478
49,0.00011125160826491405
50,0.0001111696801194303
51,0.00011169938600523498
52,0.0001073978751034107
53,0.00010749337462196677
54,0.00010665686813160032
55,0.00010480489201431766
56,0.00010504769373902628
57,0.00010210595802915095
58,0.00010088143084029324
59,0.00010158856804966707
60,9.989592916590153e-05
61,9.775941861248225e-05
62,9.919297762060546e-05
63,9.876456881660145e-05
64,9.62522627744182e-05
65,9.646036871211445e-05
66,9.46918415758284e-05
67,9.450681673534305e-05
68,9.362157686241385e-05
69,9.31772678040671e-05
70,9.291119929906991e-05
71,9.111771526351237e-05
72,9.103198540758454e-05
73,9.021783877713158e-05
74,9.223819564673637e-05
75,8.95556213271068e-05
76,9.122318981841346e-05
77,8.759948836369779e-05
78,8.895497724900255e-05
79,8.767087014226955e-05
80,8.467007409742763e-05
81,8.629995367039272e-05
82,8.595636232684549e-05
83,8.356577152971097e-05
84,8.463828085876264e-05
85,8.337811245742094e-05
86,8.304440252923197e-05
87,8.297970789955456e-05
88,8.114263062928729e-05
89,8.010881793055659e-05
90,8.011325458934312e-05
91,8.098868995628009e-05
92,7.850738498764356e-05
93,7.966083707148619e-05
94,7.768322786679617e-05
95,7.838075161602421e-05
96,7.785618348125617e-05
97,7.7581229047134e-05
98,7.76959161459674e-05
99,7.762552340295932e-05
100,7.518947400068868e-05
101,7.57353188524672e-05
102,7.58060604418053e-05
103,7.546158683226642e-05
104,7.686104602709882e-05
105,7.47993173412546e-05
106,7.368641924216468e-05
107,7.363099723976204e-05
108,7.520256846536957e-05
109,7.282286326341442e-05
110,7.25600289843294e-05
111,7.306413479992264e-05
112,7.313635148583054e-05
113,7.404328709256827e-05
114,7.289993553247554e-05
115,7.239112129490217e-05
116,7.218145577004079e-05
117,7.124641558146724e-05
118,7.083856689692835e-05
119,7.140613334054679e-05
120,6.965712112223735e-05
121,6.996592695897739e-05
122,6.9025586760802e-05
123,6.903290875724158e-05
124,6.908433643036709e-05
125,6.966681180980721e-05
126,6.923680662812882e-05
127,6.913865199993316e-05
128,6.866112867450073e-05
129,6.783118531873592e-05
130,6.887791316973344e-05
131,6.691105265282845e-05
132,6.718338982451056e-05
133,6.689626513714797e-05
134,6.651615697129783e-05
135,6.633112678992201e-05
136,6.624177539414866e-05
137,6.649551586479044e-05
138,6.603880833826372e-05
139,6.740706770469356e-05
140,6.558467211349564e-05
141,6.56541749157198e-05
142,6.49525250790231e-05
143,6.363798003212208e-05
144,6.540022273919668e-05
145,6.41931824244174e-05
