,0
0,0.0002911470713144317
1,0.0001987013279119279
2,0.00017178533099711848
3,0.00015380817192945295
4,0.00014347880815175127
5,0.00013684564969923104
6,0.00013066663331256947
7,0.0001285920717487176
8,0.00012082412050733743
9,0.00011897540219448179
10,0.00011931961481251279
11,0.00011707731719378043
12,0.00011245153409236624
13,0.00011132301641182024
14,0.00011012910974309698
15,0.00010777301170118158
16,0.00010804119199043755
17,0.00010569361421489854
18,0.00010490586046520931
19,0.0001030914755047459
20,9.989753331552626e-05
21,0.00010065344149853294
22,9.819769575151235e-05
23,9.661331530087988e-05
24,9.585120248681234e-05
25,9.490170299566956e-05
26,9.49417374181199e-05
27,9.43209707268655e-05
28,9.230214117510717e-05
29,9.061209415443932e-05
30,9.255695781268332e-05
31,8.979755959696479e-05
32,9.11210016700457e-05
33,8.757692238157503e-05
34,8.583159978033104e-05
35,8.518723642416736e-05
36,8.610425208236692e-05
37,8.43798749268553e-05
38,8.419075481279617e-05
39,8.409243353509531e-05
40,8.237140871978771e-05
41,8.346585518486489e-05
42,8.099501136847065e-05
43,8.182688632306854e-05
44,8.158869008248704e-05
45,7.788942106384107e-05
46,7.830404504741444e-05
47,7.727370752594617e-05
48,7.74553567440888e-05
49,7.716579740768831e-05
50,7.547340595912214e-05
51,7.733204312263977e-05
52,7.563547582570615e-05
53,7.599746783737428e-05
54,7.32890402049849e-05
55,7.448783620456731e-05
56,7.280019803972133e-05
57,7.285945632003903e-05
58,7.224001168984675e-05
59,7.18600400034961e-05
60,7.266452604465115e-05
61,7.074249237115772e-05
62,7.112697076452024e-05
63,7.003740640520931e-05
64,7.04612960436997e-05
65,6.885445740823202e-05
66,7.016230716922174e-05
67,6.881357109884837e-05
68,6.88146311487149e-05
69,6.860461239337602e-05
70,6.734014047355395e-05
71,6.811106002323379e-05
72,6.744738402008448e-05
73,6.696866799886895e-05
74,6.576182970304035e-05
75,6.585520030026047e-05
76,6.638239226814192e-05
77,6.677336170128995e-05
78,6.431036155207245e-05
79,6.316207969828224e-05
80,6.428352609074126e-05
81,6.534009835560068e-05
82,6.424010266384958e-05
83,6.327946333981617e-05
84,6.29383235867794e-05
85,6.349336577329015e-05
86,6.302336695259203e-05
87,6.329899516362237e-05
88,6.278069759900416e-05
89,6.21753758810004e-05
90,6.085417532190139e-05
91,6.121681549940712e-05
92,6.03799042137104e-05
93,6.118837036743876e-05
94,5.977646221670396e-05
95,6.0852112409243886e-05
96,6.072753903983945e-05
97,6.0629712436965466e-05
98,6.063927434307439e-05
99,5.974764258354217e-05
100,5.8554120837411226e-05
101,5.926590158305832e-05
102,5.893417180594991e-05
103,5.9785611173556816e-05
104,5.978335519157497e-05
105,5.860257269376292e-05
106,5.952172680021049e-05
107,5.889142660556018e-05
108,5.8219055897811844e-05
109,5.725668999749287e-05
110,5.7960047454429045e-05
111,5.7598391137622474e-05
112,5.7550983457122586e-05
113,5.7932011983664326e-05
114,5.6755094176916016e-05
115,5.763949240866499e-05
116,5.697715561947503e-05
117,5.651914006507973e-05
118,5.6941094135602785e-05
119,5.7600212994324134e-05
