,0
0,0.0008825896195215016
1,0.0002932827381330599
2,0.0002304043737575639
3,0.00020935350385279321
4,0.00019034935057625501
5,0.00016564513958731644
6,0.00015839787839542094
7,0.0001522829238905664
8,0.00015227275222844038
9,0.00014271789780611504
10,0.0001359335887228752
11,0.0001321465422987526
12,0.00012671314067153847
13,0.0001248888851168936
14,0.0001248465573767668
15,0.00011684279914071372
16,0.00011458304462951502
17,0.00011464568643298539
18,0.00011343288282936265
19,0.00010750947391824089
20,0.00011278461108561512
21,0.00010938733984084332
22,0.00010775277798239221
23,0.00010244901422534416
24,0.00010314609970466831
25,0.0001009024029839457
26,9.757606736967947e-05
27,9.765515255337572e-05
28,9.826821695932735e-05
29,9.703342419761538e-05
30,9.588139422029913e-05
31,9.704881819474237e-05
32,9.55086828776288e-05
33,9.605140747428609e-05
34,9.243893489417682e-05
35,9.196429606151667e-05
36,9.19187543421714e-05
37,9.244408506825651e-05
38,9.191211022247403e-05
39,8.945826133873907e-05
40,8.870605194444485e-05
41,8.923127112352051e-05
42,8.491127375162403e-05
43,8.832850022687263e-05
44,8.58543867319942e-05
45,8.68921611610978e-05
46,8.690384981693452e-05
47,8.769198642192086e-05
48,8.856089922192257e-05
49,8.677000231010213e-05
50,8.591206993600905e-05
51,8.42477325932398e-05
52,8.515764033610712e-05
53,8.200834367812457e-05
54,8.687869082225437e-05
55,8.330770760626162e-05
56,8.246745696631469e-05
57,8.349436256819691e-05
58,8.180953996872471e-05
59,8.185011037663268e-05
60,7.97389890112385e-05
61,8.342164533846035e-05
62,8.056070290738299e-05
63,8.042335785484015e-05
64,8.173030928208946e-05
65,8.044111635472102e-05
66,7.918259126918676e-05
67,7.859077433318041e-05
68,7.995038457037785e-05
69,7.873837506130289e-05
70,7.962748944047369e-05
71,7.661412490116058e-05
72,7.918242321483861e-05
73,7.81972006665189e-05
74,7.747935064803381e-05
75,7.915622911139315e-05
76,7.568793456965808e-05
77,7.683959386364858e-05
78,7.70250736583709e-05
79,7.485577589731576e-05
80,7.59845886064695e-05
81,7.648039089512807e-05
82,7.532757711871483e-05
83,7.508995768161253e-05
84,7.691106296941325e-05
85,7.341763870072898e-05
86,7.408197711908822e-05
87,7.456114499849905e-05
88,7.658660243088007e-05
89,7.256260464654532e-05
90,7.21579074671074e-05
91,7.3369152332767e-05
92,7.475458925851398e-05
93,7.447679164590395e-05
94,7.356130807901513e-05
95,7.294745139274303e-05
96,7.233680727502032e-05
97,7.416587351619288e-05
98,7.202388508544183e-05
99,7.289922563447403e-05
100,7.359295536964832e-05
101,7.303390611549956e-05
102,7.1864100933962e-05
103,6.965326326558642e-05
104,7.105255867341608e-05
105,6.848295929369414e-05
106,7.150781948920067e-05
107,7.264721995001138e-05
108,6.994567627608408e-05
109,6.841954185336172e-05
110,7.09915848680227e-05
111,6.98798865095865e-05
112,7.152948195426461e-05
113,6.887894561388829e-05
114,6.95943410108327e-05
115,7.027268807691911e-05
116,6.991830791677242e-05
117,6.785620233375218e-05
118,6.671358950301663e-05
119,6.810299695992644e-05
120,6.734981107284653e-05
121,6.990365234737731e-05
122,6.917923555074096e-05
123,6.911709632190265e-05
124,6.676544702070989e-05
125,6.890951945651311e-05
126,6.780495850514864e-05
127,6.891328422819428e-05
128,6.751529467994586e-05
129,6.83484598853249e-05
130,6.686728494122198e-05
131,6.499494589070513e-05
132,6.790622877254284e-05
133,6.952279750522957e-05
134,6.658076982235261e-05
135,6.86126657023087e-05
136,6.732517207275403e-05
137,6.686056216877775e-05
138,6.504203006961526e-05
139,6.644833301513615e-05
140,6.489061579882118e-05
141,6.581759084658716e-05
142,6.729925200202646e-05
143,6.745672280448453e-05
144,6.400980293368164e-05
145,6.52486226394358e-05
146,6.418180919541639e-05
147,6.597426653110398e-05
148,6.501556191125474e-05
149,6.637327424749915e-05
150,6.36964206484253e-05
151,6.387987021242594e-05
152,6.643355286463837e-05
153,6.36400032732268e-05
154,6.53994247052394e-05
155,6.490278960646764e-05
156,6.563904116615526e-05
157,6.398048046890223e-05
158,6.412029818229827e-05
159,6.539251396945336e-05
160,6.250995948846899e-05
161,6.394238133474699e-05
162,6.346871018368482e-05
163,6.308342921063962e-05
164,6.442834702687992e-05
165,6.371014173341939e-05
166,6.216126842706984e-05
167,6.261697905293436e-05
168,6.384366732990606e-05
169,6.300311730062461e-05
170,6.443415762478142e-05
171,6.373660613196554e-05
172,6.390457011043984e-05
173,6.299714090962278e-05
174,6.255315259222234e-05
175,6.405876888761894e-05
176,6.31093504316944e-05
177,6.25969785152169e-05
178,6.193964807165269e-05
179,6.162702770573563e-05
180,6.282980749580448e-05
181,6.393785859751518e-05
182,6.280791223730316e-05
183,6.193752299805247e-05
184,6.092689032166746e-05
185,6.127715767486388e-05
186,6.221254094915703e-05
187,6.133703670076406e-05
188,6.062172027008897e-05
189,6.0901412892319956e-05
190,6.188493697512221e-05
191,6.0947260523758604e-05
192,6.317004083201628e-05
193,6.0559362463984365e-05
194,6.158922628737639e-05
195,5.944585910619944e-05
196,6.212635284069795e-05
197,6.117006193256129e-05
198,6.085473251253523e-05
199,6.104038590000607e-05
200,6.076087299439883e-05
201,5.9685310315557825e-05
202,6.0552603464644255e-05
203,5.9600688390281314e-05
204,6.103833759765932e-05
205,5.871571009886729e-05
206,6.125096465116639e-05
207,6.006100599894735e-05
208,6.087108176737965e-05
209,5.9822918368963597e-05
210,5.9538533380383106e-05
211,6.0047662797833994e-05
212,5.921563314837891e-05
213,5.944415948963164e-05
214,5.937275170653552e-05
215,5.9552921355774114e-05
216,6.1029813937218726e-05
217,6.051602936006639e-05
218,5.892092445726522e-05
219,5.873862778140648e-05
220,5.957612259364725e-05
221,5.929746296026783e-05
222,5.690913342630698e-05
223,5.8675218151189993e-05
224,5.9949049226584165e-05
225,6.008593211199065e-05
226,5.836939236772092e-05
227,5.8233333798771e-05
228,5.795129969483039e-05
229,5.8486099252363844e-05
230,6.140925086844754e-05
231,5.7643413227006544e-05
232,5.876406160509319e-05
233,5.996751529853948e-05
234,5.892271801725032e-05
235,5.7266683255762254e-05
236,6.047239769799562e-05
237,5.892689536124625e-05
238,5.808109995204629e-05
239,5.836940046898314e-05
240,5.869142367603068e-05
241,5.8180130089312175e-05
242,5.825554346340561e-05
243,5.8567746139980425e-05
244,5.7452649710583156e-05
245,5.736953420648777e-05
246,5.7446116479988203e-05
247,5.792896477545199e-05
248,5.71511015563573e-05
249,5.7726665043123574e-05
250,5.7820465546849205e-05
251,5.66750814568993e-05
252,5.800165325482387e-05
253,5.7320683010838256e-05
254,5.6645465651976875e-05
255,5.811881947444299e-05
256,5.715753189587684e-05
257,5.6830325091415494e-05
258,5.603541281905684e-05
259,5.768213320391549e-05
260,5.568622901773305e-05
261,5.7345796888251364e-05
262,5.674074309367281e-05
263,5.6240450251581567e-05
264,5.8094460338905514e-05
265,5.731069918242267e-05
266,5.6951497753751245e-05
267,5.8209020664262115e-05
268,5.60201595767019e-05
269,5.698875767507003e-05
270,5.585816496486879e-05
271,5.705743839729666e-05
272,5.842188939036346e-05
273,5.649386367357382e-05
274,5.4668610207510205e-05
275,5.6555225527426144e-05
276,5.545238955246533e-05
277,5.8636946374702236e-05
278,5.611363716067767e-05
279,5.8367096736981034e-05
280,5.3875733080604394e-05
281,5.50029841448357e-05
282,5.6776969619731063e-05
283,5.6714605764926196e-05
284,5.592414540586429e-05
285,5.678612347680602e-05
286,5.5810733449642135e-05
287,5.582227323810491e-05
288,5.498755247044127e-05
289,5.639909654887887e-05
290,5.5763563268830397e-05
291,5.492471224119389e-05
292,5.579503403530083e-05
293,5.516936908131847e-05
294,5.6700227391028915e-05
295,5.558862263984233e-05
296,5.46646120208278e-05
297,5.4713376978533916e-05
298,5.571417781411005e-05
299,5.4650902990888104e-05
300,5.5037714348875254e-05
301,5.3564439835433236e-05
302,5.507610881029914e-05
303,5.607110461511397e-05
304,5.629386204566757e-05
305,5.451474666701134e-05
306,5.5143109472293695e-05
307,5.549240177151522e-05
308,5.492721778645569e-05
309,5.525604694978439e-05
310,5.634853617755174e-05
311,5.636938926049489e-05
312,5.646137282770252e-05
313,5.4046496465918707e-05
314,5.413692693175403e-05
315,5.335028689147963e-05
316,5.426710002852331e-05
317,5.565473489751402e-05
318,5.490594603265433e-05
319,5.4217604025684856e-05
320,5.408238029245847e-05
321,5.5434460992933346e-05
322,5.418788926909555e-05
323,5.453933458377143e-05
324,5.4154691433531216e-05
325,5.5953969708834353e-05
326,5.603963842961544e-05
327,5.401017595369651e-05
328,5.282860474603444e-05
329,5.279618977859023e-05
330,5.348658004106676e-05
331,5.4343516251726316e-05
332,5.429042675551865e-05
333,5.317822651455808e-05
334,5.427002367304008e-05
335,5.518145391282607e-05
336,5.532101346922488e-05
337,5.295395045927685e-05
338,5.326709112974347e-05
339,5.4171792410071154e-05
340,5.3327371716215655e-05
341,5.4109052235019485e-05
342,5.476607157145737e-05
343,5.358367718046046e-05
344,5.371417142607646e-05
345,5.391736295261855e-05
346,5.280197400253599e-05
347,5.2863948174497845e-05
348,5.3464370969831814e-05
349,5.4923993208600246e-05
350,5.3528728425669805e-05
351,5.242442677972072e-05
352,5.390319180404258e-05
353,5.364273217456837e-05
354,5.353636543648888e-05
355,5.360019914978747e-05
356,5.327456927160837e-05
357,5.439739868062648e-05
358,5.3685467358191656e-05
359,5.2483441888329813e-05
360,5.3876088779544606e-05
361,5.32839303365843e-05
362,5.231841574225269e-05
363,5.256149003636884e-05
364,5.255922126474217e-05
365,5.3119835234527724e-05
366,5.2998962732644524e-05
367,5.3002536062900495e-05
368,5.27970415903798e-05
369,5.316693866811687e-05
370,5.138864466414053e-05
371,5.281593709005698e-05
372,5.311005029372015e-05
373,5.3087873330380075e-05
374,5.252287031147717e-05
375,5.367185810332889e-05
376,5.262889512795384e-05
377,5.2592205503579215e-05
378,5.312334753763195e-05
379,5.2808261368948186e-05
380,5.300216391531696e-05
381,5.231767513999214e-05
382,5.1367362146484185e-05
383,5.214475803779333e-05
384,5.4079439787803995e-05
385,5.033661609037143e-05
386,5.2867080509916714e-05
387,5.2294413221765146e-05
388,5.203647569831489e-05
389,5.1841215967583166e-05
390,5.304125798819235e-05
391,5.218610109560873e-05
392,5.1137599689314674e-05
393,5.2392299709259203e-05
394,5.2012773774837846e-05
395,5.114551290641564e-05
396,5.108871250818545e-05
397,5.2288657024685944e-05
398,5.205458187755248e-05
399,5.181012103860782e-05
400,5.225140869606988e-05
401,5.2126804770358584e-05
402,5.0300746098340136e-05
403,5.191583850988003e-05
404,5.215107899456896e-05
405,5.187374859024372e-05
406,5.227626502518172e-05
407,5.283540642046968e-05
408,5.056495106612648e-05
409,5.265085350506404e-05
410,5.130563549603401e-05
411,5.224631604579439e-05
412,5.117141227351172e-05
413,5.13829556517147e-05
414,5.249555209431207e-05
415,5.287384210994936e-05
416,5.088103951705446e-05
417,5.273660379631016e-05
418,5.074852088981958e-05
419,5.123495849934638e-05
420,4.9402224139900405e-05
421,5.21633928275841e-05
422,5.092163067777223e-05
423,5.051383069980994e-05
424,5.1295391243811995e-05
425,5.0690324347794924e-05
426,5.2032575271482156e-05
427,5.1309578409701875e-05
428,5.191801711231475e-05
429,5.0602140780157186e-05
430,5.202478373506236e-05
431,5.098347070179895e-05
432,5.0742032447057265e-05
433,5.2610017926722735e-05
434,5.149439068029208e-05
435,5.0579231642522124e-05
436,4.999970340126097e-05
437,4.940940624357355e-05
438,4.923494896706245e-05
439,5.0864728550318835e-05
440,5.146405743179722e-05
441,5.0452897970895535e-05
442,4.901248152872028e-05
443,5.0871328782921706e-05
444,5.234679427013487e-05
445,5.0599211553291006e-05
446,5.037285316229947e-05
447,5.007159524308321e-05
448,5.182704307429813e-05
449,5.222639881652427e-05
450,5.1073829617078543e-05
451,5.059205521965716e-05
452,4.99359850039631e-05
453,5.1473497440146996e-05
454,5.103776065128745e-05
455,5.017998187100581e-05
456,5.12048053288021e-05
457,5.055534350832334e-05
458,5.079807808733893e-05
459,5.142718525664986e-05
460,5.149565126310154e-05
461,4.873488901230135e-05
462,5.108532811528233e-05
463,5.046479101680731e-05
464,5.035276505833481e-05
465,5.018374993962283e-05
466,5.101375657739278e-05
467,5.07433685015689e-05
468,5.0808475406811566e-05
469,5.0169741167331725e-05
470,5.063342689277321e-05
471,5.0662628227686056e-05
472,5.070948126156033e-05
473,4.9865446639449774e-05
474,4.8897583405686184e-05
475,4.851807542017446e-05
476,4.996399309893082e-05
477,5.0081665474660936e-05
478,4.9204563052936034e-05
