,0
325,4.472334312381436e-05
326,4.5585843219904834e-05
327,4.546045711343193e-05
328,4.41776177807407e-05
329,4.498901513934373e-05
330,4.4341763948471324e-05
331,4.4739247179469485e-05
332,4.44318590504859e-05
333,4.5513057749661006e-05
334,4.59175202937352e-05
335,4.453782328747371e-05
336,4.545694769147067e-05
337,4.446560800300839e-05
338,4.5047468699775434e-05
339,4.436896970308845e-05
340,4.513887837925145e-05
341,4.403333128525169e-05
342,4.426316339771847e-05
343,4.493626145908602e-05
344,4.439165323786501e-05
345,4.476918804644684e-05
346,4.5417613593097754e-05
347,4.455049203167515e-05
348,4.4204581453324297e-05
349,4.457261891634383e-05
350,4.3756987732689584e-05
351,4.383154899304925e-05
352,4.44643932355826e-05
353,4.443931112896856e-05
354,4.4088828866897104e-05
355,4.445473248530568e-05
356,4.393916474155898e-05
357,4.390600673945534e-05
358,4.3779084394415015e-05
359,4.385869703746031e-05
360,4.4243259293605565e-05
361,4.518449986165647e-05
362,4.3664587101902935e-05
363,4.502181439597636e-05
364,4.480197478169046e-05
365,4.4888720198466166e-05
366,4.5055352272344495e-05
367,4.4114417309305735e-05
368,4.4439659480159744e-05
369,4.426328099676017e-05
370,4.4538786369062755e-05
371,4.40289504568499e-05
372,4.3736376129994795e-05
373,4.445589161897139e-05
374,4.359526298759147e-05
375,4.3992610742816064e-05
376,4.4319028450519786e-05
377,4.436511033437362e-05
378,4.5573086264681595e-05
379,4.4980439387677304e-05
380,4.4339776230798704e-05
381,4.427765342637979e-05
382,4.4179206410682754e-05
383,4.391326263964395e-05
384,4.295897702321698e-05
385,4.48116986509955e-05
386,4.36216226034469e-05
387,4.474909986297046e-05
388,4.450422149867572e-05
389,4.510901130400189e-05
390,4.370883478867158e-05
391,4.4480749979359805e-05
392,4.4074893101437184e-05
393,4.480238200547959e-05
394,4.3862255613992464e-05
395,4.328999213909306e-05
396,4.3703229332030937e-05
397,4.4621148794101584e-05
398,4.382388454098205e-05
399,4.446575912543473e-05
400,4.372548733589585e-05
401,4.464939080066607e-05
402,4.426615113498412e-05
403,4.466310778555306e-05
404,4.346736955566727e-05
405,4.3784651106747334e-05
406,4.313219140353333e-05
407,4.358149247728267e-05
408,4.393680267615023e-05
409,4.464621061833803e-05
410,4.3809554134580046e-05
411,4.3709102475639015e-05
412,4.3678410418968956e-05
413,4.407953626763095e-05
414,4.432098987967068e-05
415,4.373979870733365e-05
416,4.473549646252037e-05
417,4.370858956707431e-05
418,4.329248236560988e-05
419,4.392424321421152e-05
420,4.349846556788004e-05
