,0
0,0.0007189204879488865
1,0.00023766446002011467
2,0.00020493298921188765
3,0.0001873298208070342
4,0.00017500292700889708
5,0.00016145875895471647
6,0.00015413765167747397
7,0.0001483360904865973
8,0.00014474036421827934
9,0.00013633722064858222
10,0.00013546727269283645
11,0.00013146414861424675
12,0.00012132247140202869
13,0.0001191636589700048
14,0.00011751819607284379
15,0.0001132232031156094
16,0.00011383959080176972
17,0.00011151877679516008
18,0.00010948351034046032
19,0.00010884147174339311
20,0.00010393805158120348
21,9.96276859418843e-05
22,0.00010145381208228407
23,9.62334688516087e-05
24,9.693305438041428e-05
25,9.287424115758238e-05
26,9.484663517554147e-05
27,9.384180941886386e-05
28,9.025100783028025e-05
29,8.879578824979032e-05
30,9.0604148908321e-05
31,8.771120846717991e-05
32,8.593092454933363e-05
33,8.457338591277452e-05
34,8.392863465849327e-05
35,8.369681537690458e-05
36,8.46751295993992e-05
37,8.300902566299859e-05
38,8.42904815160092e-05
39,8.020301687705535e-05
40,8.290219876247692e-05
41,8.023837043453184e-05
42,8.006119226621406e-05
43,7.92672949487646e-05
44,8.041468669406155e-05
45,7.837438251722944e-05
46,7.551941287609436e-05
47,7.814268446003547e-05
48,7.4609947171373e-05
49,7.852163318799019e-05
50,7.462067630474891e-05
51,7.789566556305129e-05
52,7.667048340501968e-05
53,7.390843643904977e-05
54,7.345697957884368e-05
55,7.452921317327346e-05
56,7.345306967915505e-05
57,7.287751980075515e-05
58,7.20073288822078e-05
59,7.18640316138677e-05
60,7.148721749571572e-05
61,7.162743137830757e-05
62,6.964905168664518e-05
63,7.159988358197006e-05
64,7.266199448871661e-05
65,6.874098881467778e-05
66,7.070389324356914e-05
67,7.051196214943708e-05
68,7.181203283433316e-05
69,6.934435739396622e-05
70,6.764801520946522e-05
71,6.801057219504161e-05
72,6.805031401654264e-05
73,6.747884223152558e-05
74,6.816088998730033e-05
75,6.664533972069157e-05
76,6.930558459035544e-05
77,6.75420667741306e-05
78,6.803763422535438e-05
79,6.595276999050287e-05
80,6.702407670182885e-05
81,6.600362593792532e-05
82,6.69290171183759e-05
83,6.552416364281399e-05
84,6.428341519689041e-05
85,6.757715099235724e-05
86,6.634630939579738e-05
87,6.56397878191554e-05
88,6.52866202509943e-05
89,6.375819417814834e-05
90,6.627876447809562e-05
91,6.547284918744638e-05
92,6.375786759250377e-05
93,6.550861083197317e-05
94,6.571707900566935e-05
95,6.329583709317132e-05
96,6.37135757730079e-05
97,6.612426775893534e-05
98,6.396517310701401e-05
99,6.396100395139227e-05
100,6.295376520744476e-05
101,6.357864295499711e-05
102,6.327501656719165e-05
103,6.310788100431714e-05
104,6.489062424917051e-05
105,6.142684700672029e-05
106,6.355925053496539e-05
107,6.253696533223669e-05
108,6.296665400794599e-05
109,6.250578069237423e-05
110,6.19271872150923e-05
111,6.267379725002448e-05
112,6.129609716885473e-05
113,6.291387367757541e-05
114,6.255092734010084e-05
115,6.262614464267195e-05
116,6.13982108692396e-05
117,6.333543931283051e-05
118,6.236189321309354e-05
119,6.0885343190960816e-05
120,6.105001801598445e-05
121,6.322039373906397e-05
122,5.9170545551834215e-05
123,6.158127380796937e-05
124,5.885954448111778e-05
125,6.0711512895359784e-05
126,6.135626403511003e-05
