,0
0,0.001053429918377098
1,0.0002113842646137256
2,0.0001991611058681512
3,0.00019065741985973528
4,0.00018303266312802964
5,0.0001736933431799354
6,0.00016719502446221017
7,0.00016086392105289028
8,0.00015384199581797964
9,0.000150994924541651
10,0.00014482651972351894
11,0.00014287548468257773
12,0.00013615611077056315
13,0.00013164984472094384
14,0.00012727687238536182
15,0.00012434130980956625
16,0.00012040392576243917
17,0.0001164098675032818
18,0.00011374533538110128
19,0.000112813535267958
20,0.00010883508023214968
21,0.00010685070860086621
22,0.00010451394258578157
23,0.00010075663924900259
24,9.909172758238829e-05
25,9.871202882117749e-05
26,9.937020798844567e-05
27,9.317090084309714e-05
28,9.279802735325549e-05
29,9.152085716840775e-05
30,9.064851707209132e-05
31,8.562889831792489e-05
32,8.516742568564161e-05
33,8.518291637114723e-05
34,8.604468822438778e-05
35,8.229147609822984e-05
36,8.142830365500631e-05
37,8.167808092009769e-05
38,8.05817012499672e-05
39,7.908650285353992e-05
40,7.935053264155854e-05
41,7.644235727485395e-05
42,7.685917919220098e-05
43,7.714745868351777e-05
44,7.547288615354769e-05
45,7.292760277799153e-05
46,7.54685838717298e-05
47,7.437344012935104e-05
48,7.466461964330463e-05
49,7.363544059602269e-05
50,7.235475871627215e-05
51,7.150494045387497e-05
52,7.11543420509243e-05
53,6.879214807359406e-05
54,6.958869326333111e-05
55,7.147764273348969e-05
56,6.796497294497539e-05
57,6.988007263168231e-05
58,6.845627377685066e-05
59,6.705871854499416e-05
60,6.774962116920875e-05
61,6.749010023115334e-05
62,6.662569448446175e-05
63,6.697732009893808e-05
64,6.549300132954603e-05
65,6.515013503566211e-05
66,6.54057478281481e-05
67,6.555434105082372e-05
68,6.63259300965286e-05
69,6.542074369107058e-05
70,6.555360843478076e-05
71,6.52560140726592e-05
72,6.473744788802474e-05
73,6.33778264039103e-05
74,6.29459667246414e-05
75,6.350903271095548e-05
76,6.36830605406297e-05
77,6.242130829961742e-05
78,6.257769038176985e-05
79,6.247746922532027e-05
80,6.221536823584694e-05
81,6.223549863033951e-05
82,6.005961070400931e-05
83,6.146224485779329e-05
84,6.09149081643814e-05
85,6.0472706369908786e-05
86,6.00530381844819e-05
87,6.059346754591006e-05
88,6.145642320908602e-05
89,6.0105414661366836e-05
90,5.979225065787443e-05
91,6.0065504402485446e-05
92,5.957322458122523e-05
93,5.8738895489533145e-05
94,5.874202445088341e-05
95,5.9096683605625514e-05
96,5.8824386485333515e-05
97,5.918750789314382e-05
98,5.9209815597203776e-05
99,5.858385125946467e-05
100,5.741393320680013e-05
101,5.851170111870122e-05
102,5.8291907130212324e-05
103,5.730519899042217e-05
104,5.721199232025223e-05
105,5.79930122227245e-05
106,5.7510561426402895e-05
107,5.656090800603023e-05
108,5.760464083633312e-05
109,5.691770557014065e-05
110,5.628716471219731e-05
111,5.675966756035107e-05
112,5.65277094858902e-05
113,5.584742705266179e-05
114,5.662680613450019e-05
115,5.55385495402849e-05
116,5.6290986035116694e-05
117,5.707234128731395e-05
118,5.5169995470569515e-05
119,5.487769648192317e-05
120,5.444853681780717e-05
121,5.6371752669242924e-05
122,5.650865768692207e-05
123,5.539658152986633e-05
124,5.4522305644635114e-05
125,5.535658001081774e-05
126,5.4440578258396225e-05
127,5.5509213868415246e-05
128,5.5378410873276134e-05
129,5.400973662713907e-05
130,5.389499453404831e-05
131,5.4957709111179277e-05
132,5.4647751726562536e-05
133,5.331103165328733e-05
134,5.489919832796373e-05
135,5.320154243195187e-05
136,5.4026552475427177e-05
137,5.3159134291502415e-05
138,5.393761187200367e-05
139,5.369719120361659e-05
140,5.509425363053906e-05
141,5.3695161336003815e-05
142,5.392420642994889e-05
143,5.3421547562395425e-05
144,5.253410773530291e-05
145,5.291657567674806e-05
146,5.2549327796847427e-05
147,5.297850664289907e-05
148,5.326441845058197e-05
149,5.291013373943902e-05
150,5.2918622671502755e-05
151,5.2069160613022535e-05
152,5.27082588117672e-05
153,5.1495713088194674e-05
154,5.271316260663207e-05
155,5.2232248041502205e-05
156,5.235680117881983e-05
157,5.317173509926667e-05
158,5.234189353961555e-05
159,5.251259739910459e-05
160,5.183623505974053e-05
161,5.2150492633075176e-05
162,5.2074624743344564e-05
163,5.2247646093239635e-05
164,5.1664654654025446e-05
165,5.213372713508873e-05
166,5.169071508948119e-05
167,5.1127150141597194e-05
168,5.1772228253810416e-05
169,5.1785427282795523e-05
170,5.028675315554297e-05
171,5.1552859235232786e-05
172,5.110095678331585e-05
173,5.1254803599867525e-05
174,5.133889674746059e-05
175,5.040947127964083e-05
176,5.053224676233024e-05
177,5.0663215763995964e-05
178,5.0163615526379514e-05
179,5.011773216483982e-05
180,5.0242196813394986e-05
181,5.010917339317498e-05
182,5.048408525679601e-05
183,5.117528462073238e-05
184,5.041762662145296e-05
185,4.982450754033331e-05
186,5.031291714765865e-05
187,4.988629022939514e-05
188,4.9944802058077385e-05
189,5.0020335474479446e-05
190,4.9492923922210826e-05
191,5.0424940060220744e-05
192,5.125820519175042e-05
193,4.925700996306059e-05
194,4.9321201799172225e-05
195,4.911965472904035e-05
196,4.967241260506487e-05
197,4.974581667851955e-05
198,4.8849324106032844e-05
199,4.981984998730579e-05
200,4.910033705517576e-05
201,4.883954004953853e-05
202,4.966331195177458e-05
203,4.973818538777171e-05
204,4.925401925784819e-05
205,4.951608701309097e-05
206,4.803211392208094e-05
207,4.80385832308405e-05
208,4.9046657980073866e-05
209,4.897073764010902e-05
210,4.8593793074101976e-05
211,4.837120441456883e-05
212,4.894439863576467e-05
213,4.904218690859281e-05
214,4.881734625092123e-05
215,4.8560478624394976e-05
216,4.868938730129807e-05
217,4.8913143968928065e-05
218,4.768510466786661e-05
219,4.8314419588486506e-05
220,4.816809829131623e-05
221,4.8356346531112056e-05
222,4.855293705288871e-05
223,4.788943744425573e-05
224,4.81290378554412e-05
225,4.857788501608058e-05
226,4.8253923391308085e-05
227,4.818855573776038e-05
228,4.7455490865806165e-05
229,4.7844606621007195e-05
230,4.7963966026107206e-05
231,4.759757007725928e-05
232,4.836698109267167e-05
233,4.851819883886162e-05
234,4.7584589892191e-05
235,4.863097936277354e-05
236,4.8252983422165484e-05
237,4.833837387840628e-05
238,4.68048713625096e-05
239,4.7740505409045765e-05
240,4.861813090817441e-05
241,4.691330401208252e-05
242,4.800147895162914e-05
243,4.757831887874704e-05
244,4.7807269230809784e-05
245,4.7282077235983416e-05
246,4.7250634268893636e-05
247,4.7328578072440534e-05
248,4.721212084876389e-05
249,4.648810878148029e-05
250,4.75540802404412e-05
251,4.738704804205488e-05
252,4.72651731156756e-05
253,4.670968853599622e-05
254,4.719342017111955e-05
255,4.7568680591067786e-05
256,4.671488727694904e-05
257,4.656572496823815e-05
258,4.758081062598346e-05
259,4.688778745225297e-05
260,4.767027666018109e-05
261,4.7353886674390254e-05
262,4.702793960783729e-05
263,4.6556414900538174e-05
264,4.651403834095883e-05
265,4.735694692801191e-05
266,4.690054467889473e-05
267,4.688792856384783e-05
268,4.698376641485671e-05
269,4.764951684403833e-05
270,4.635268586898716e-05
271,4.7154857207474236e-05
272,4.6575157203110935e-05
273,4.750999306915168e-05
274,4.675044584104699e-05
275,4.6387630649436585e-05
276,4.7175124886799085e-05
277,4.661027887304922e-05
278,4.733083040605052e-05
279,4.6802693473383965e-05
280,4.588602400144257e-05
281,4.6650640543300986e-05
282,4.683543526089392e-05
283,4.624972407227006e-05
284,4.5932305038179394e-05
285,4.570586938377243e-05
286,4.6652400126731756e-05
287,4.627056181394225e-05
288,4.581375758653112e-05
289,4.572527893088148e-05
290,4.5230333209213245e-05
291,4.565962473079319e-05
292,4.577162002547282e-05
293,4.567092299589577e-05
294,4.612873430111295e-05
295,4.587898415443054e-05
296,4.619538846951181e-05
297,4.650365759650083e-05
298,4.593806187810985e-05
299,4.612542668524307e-05
300,4.634123273125644e-05
301,4.5207874193131766e-05
302,4.5337973945763526e-05
303,4.59777477856168e-05
304,4.623156928873877e-05
305,4.481071801014403e-05
306,4.536077027556281e-05
307,4.650242736384047e-05
308,4.6291964174767256e-05
309,4.6261511897687734e-05
310,4.570483297461897e-05
311,4.52438861807411e-05
312,4.642955532940139e-05
313,4.547636666888437e-05
314,4.50308486298917e-05
315,4.5238114023659705e-05
316,4.4865079709487774e-05
317,4.559479937009001e-05
318,4.510503155402637e-05
319,4.535524639254046e-05
320,4.5520230344012315e-05
321,4.523820791852273e-05
322,4.581981402995533e-05
323,4.453140539904504e-05
324,4.4765394311539206e-05
325,4.522716660780301e-05
326,4.543043159191231e-05
327,4.460448888556236e-05
328,4.554967735648114e-05
329,4.447918426866662e-05
330,4.5743022522693446e-05
331,4.59182663446546e-05
332,4.50702822900358e-05
333,4.522811099027916e-05
334,4.4387175394106527e-05
335,4.566110426683721e-05
336,4.5299761413102166e-05
337,4.588104709107934e-05
338,4.4545389868671426e-05
339,4.403656091762869e-05
340,4.47188389361476e-05
341,4.5389660999673076e-05
342,4.5128920037563786e-05
343,4.4553027072876844e-05
344,4.5172884750209735e-05
345,4.456344129646105e-05
346,4.447210834976268e-05
347,4.485104122403155e-05
348,4.5616002478402424e-05
349,4.477258896505496e-05
350,4.4144674805755656e-05
351,4.4893641715994056e-05
352,4.436100264895503e-05
353,4.508556534065691e-05
354,4.443741956249991e-05
355,4.4909194077588276e-05
356,4.4698814385296936e-05
357,4.457672459627869e-05
358,4.5307463218606144e-05
359,4.471359754642623e-05
360,4.6125471175083396e-05
361,4.480547053573821e-05
362,4.4331845002299455e-05
363,4.483244984368713e-05
364,4.4891193885590906e-05
365,4.498982321142308e-05
366,4.49118920600149e-05
367,4.487441697778624e-05
368,4.412908986786194e-05
369,4.473490513357989e-05
370,4.4288684016585364e-05
371,4.529712775289654e-05
372,4.496377885407693e-05
373,4.46442936503416e-05
374,4.450420211062116e-05
375,4.478970485622527e-05
376,4.528083644838033e-05
377,4.4823917647218115e-05
378,4.494833923396656e-05
379,4.427964888424826e-05
380,4.4933521362229645e-05
381,4.451785022361719e-05
382,4.4169917512937103e-05
383,4.423276895807795e-05
384,4.4376011383338394e-05
385,4.397155741588453e-05
386,4.468724347666555e-05
387,4.4810266250787754e-05
388,4.4331959193002816e-05
389,4.3971323113192055e-05
390,4.441093865877778e-05
391,4.4408116537224395e-05
392,4.362582934247841e-05
393,4.455928791131392e-05
394,4.462259260993274e-05
395,4.387894514172734e-05
396,4.383280073624074e-05
397,4.3945027761530196e-05
398,4.3954994753248984e-05
399,4.3981219329130105e-05
400,4.469066307573336e-05
401,4.3995578799270754e-05
402,4.429133628413355e-05
403,4.403473315867358e-05
404,4.407598541516724e-05
405,4.53282226265963e-05
406,4.4658893155065726e-05
407,4.421560311677662e-05
408,4.493885499113352e-05
409,4.4173243861591916e-05
410,4.4033452258925564e-05
411,4.441126033010803e-05
412,4.4743830875717534e-05
413,4.4310471725162866e-05
414,4.4035554205368345e-05
415,4.416493554761733e-05
416,4.476970836754846e-05
417,4.3982844643381496e-05
418,4.4276354113324913e-05
419,4.3013811471735316e-05
420,4.362028290247995e-05
421,4.349586486712533e-05
422,4.455270156827851e-05
423,4.3394214104597046e-05
424,4.4533760382112345e-05
425,4.372470720203981e-05
426,4.3566196901063355e-05
427,4.373410078122396e-05
428,4.415137110872452e-05
429,4.376894294258311e-05
430,4.384371861993698e-05
431,4.311949384109027e-05
432,4.352788986919034e-05
433,4.342325823396856e-05
434,4.392436583667797e-05
435,4.3460273951949356e-05
436,4.38647822566504e-05
437,4.3411596835785175e-05
438,4.425078081967214e-05
439,4.3985278801311566e-05
440,4.373019107738683e-05
441,4.406729023754639e-05
442,4.352737040582142e-05
443,4.35194771058145e-05
444,4.36222563324899e-05
445,4.473336632454729e-05
446,4.3931253439789287e-05
447,4.362100082056636e-05
448,4.3296563567705944e-05
449,4.242347254392736e-05
450,4.299595957303665e-05
451,4.370715265855419e-05
452,4.35362175524144e-05
453,4.400921389768396e-05
454,4.318920823454353e-05
455,4.411344550708689e-05
456,4.311366437568894e-05
457,4.3475252231387394e-05
458,4.3850535728594857e-05
459,4.3464862640417516e-05
460,4.348629647693593e-05
461,4.3269864999349446e-05
462,4.379600906637151e-05
463,4.30968028744221e-05
464,4.3192121124863404e-05
465,4.399007642015249e-05
466,4.359566119592316e-05
467,4.409357243000149e-05
468,4.3322272926452925e-05
469,4.365488014550889e-05
470,4.372928462812273e-05
471,4.39393324841984e-05
472,4.2975605355101896e-05
473,4.2706367526438916e-05
474,4.3279494063552294e-05
475,4.181448239988721e-05
476,4.386017403124813e-05
477,4.276907254980146e-05
478,4.3296654257163136e-05
479,4.328725407258246e-05
480,4.285934900976422e-05
481,4.338730650209397e-05
482,4.3469632475526095e-05
483,4.287698551675526e-05
484,4.388146722828417e-05
485,4.339913986538133e-05
486,4.378413585573911e-05
487,4.366293497697692e-05
488,4.259572409523456e-05
489,4.360843248895969e-05
490,4.3349378665639034e-05
491,4.444191229093071e-05
492,4.3264547845608225e-05
493,4.3117288464957136e-05
494,4.254214287873471e-05
495,4.347852057854507e-05
496,4.371282216204407e-05
497,4.3236644955226105e-05
498,4.2668242933565705e-05
499,4.313386446088582e-05
