,0
279,5.266277391485332e-05
280,5.127463747080866e-05
281,5.0830905030907604e-05
282,5.21657863825956e-05
283,5.1309407257808545e-05
284,5.184189759676777e-05
285,5.1058256429892265e-05
286,5.066385819981851e-05
287,5.134449003911138e-05
288,5.04799265482917e-05
289,5.175056378637968e-05
290,5.128277452215633e-05
291,5.0626335461346485e-05
292,5.172742892142774e-05
293,5.1479817463281046e-05
294,5.051661376833075e-05
295,4.976686098961265e-05
296,5.077682197420199e-05
297,5.1044113647663025e-05
298,5.166655390232942e-05
299,5.0908215867483876e-05
300,5.2026962711075964e-05
301,4.8166359826965e-05
302,5.0027336236833014e-05
303,5.138124762252041e-05
304,5.065452589050182e-05
305,5.0195863780514126e-05
306,4.999414523709153e-05
307,5.1536082476993547e-05
308,4.959306582311473e-05
309,5.08392440538218e-05
310,4.98084914301157e-05
311,5.033428107545892e-05
312,5.004183316113261e-05
313,4.956605241543175e-05
314,5.011959847681559e-05
315,4.979340984726558e-05
316,5.067827385796495e-05
317,5.09992580736001e-05
318,5.118673610514843e-05
319,4.913491554572936e-05
320,4.946870258390367e-05
321,5.003489622132925e-05
322,4.992990689264356e-05
323,5.1317357723285953e-05
324,5.13234297082762e-05
325,5.080211658683857e-05
326,4.9900937908459624e-05
327,4.866540198750395e-05
328,4.9532140230273986e-05
329,5.0460181251020345e-05
330,5.001206494028253e-05
331,5.058620363841004e-05
332,4.960779571155039e-05
333,5.060945912921085e-05
334,4.916216586010409e-05
335,4.888545053495841e-05
336,4.921136734427671e-05
337,4.9601702448238806e-05
338,5.0254161894722004e-05
339,5.014340115762455e-05
340,5.140347914146249e-05
341,4.8355397218474056e-05
342,4.883732847005169e-05
343,4.9002143909811174e-05
344,4.9210873777834834e-05
345,5.066914286645476e-05
346,4.8409271381721007e-05
347,4.7745326617050894e-05
348,4.9976326278882836e-05
349,4.87677725610745e-05
350,4.957364690676122e-05
351,4.902898296745985e-05
352,4.8957076492266845e-05
353,4.99853859461882e-05
354,4.87573103083155e-05
355,4.826701962437558e-05
356,5.087755186165031e-05
357,4.893856835158581e-05
358,4.840135520208541e-05
359,4.903287784728775e-05
360,4.9342192259893366e-05
361,4.9212922656345635e-05
362,4.725669724751064e-05
363,4.689242996524502e-05
364,4.914563054418938e-05
365,4.9423407086685966e-05
366,4.8310959665959306e-05
367,4.897650319178145e-05
368,4.881145227608818e-05
369,4.903110823486268e-05
370,4.922197641722529e-05
371,4.90387929736947e-05
372,4.879167198192715e-05
373,4.789588132517288e-05
374,4.9602563158232806e-05
375,4.972630075657469e-05
376,4.907426645584687e-05
377,4.78171252345197e-05
378,4.832843482891191e-05
379,4.838075642563061e-05
380,4.8420887370172704e-05
381,4.8858741638769506e-05
382,4.917568104695402e-05
383,4.893826710699881e-05
384,4.927727422888648e-05
385,4.880347914966415e-05
386,4.9538151568657215e-05
387,4.755169322814431e-05
388,4.965321821222001e-05
389,4.971845320326274e-05
390,4.9543961134870344e-05
391,4.712893721680183e-05
392,4.8729707082179016e-05
393,4.833414342192766e-05
394,4.906797414312144e-05
395,4.890142699135781e-05
396,4.782088295323979e-05
397,4.934192224592971e-05
398,4.916131780088987e-05
399,4.7975105538870544e-05
400,4.8670243740175565e-05
401,4.784131416852677e-05
402,4.9080867974111955e-05
403,4.884994783374445e-05
404,4.874061603581619e-05
405,4.8618185593425896e-05
406,4.930549570008212e-05
407,4.7948031977574305e-05
408,4.909918224906112e-05
409,4.8972275871182186e-05
410,4.7813949993559354e-05
411,4.802315636277749e-05
412,4.83259332144364e-05
413,4.698696523079827e-05
414,4.850493199247622e-05
415,4.760945330272308e-05
416,4.791889318428995e-05
417,4.8487254826150346e-05
418,4.687967947086576e-05
419,4.829320247259607e-05
420,4.805510760123272e-05
421,4.7940658768006364e-05
422,4.756758106762404e-05
423,4.713565885595985e-05
424,4.736868112123183e-05
425,4.800855403319385e-05
426,4.7873724024591556e-05
427,4.7284796220091293e-05
428,4.863144737673944e-05
429,4.755378371244164e-05
430,4.74136684144951e-05
431,4.84031156436305e-05
432,4.7239004625483976e-05
433,4.804563517887034e-05
434,4.7247833167635405e-05
435,4.827467816225346e-05
436,4.808697409974895e-05
437,4.8252193512303226e-05
438,4.68833342650124e-05
439,4.801408833816704e-05
440,4.7801482413140697e-05
441,4.806379360449966e-05
